motor_id,motor_sinifi,verim_sinifi,motor_T_nom,motor_T_max,motor_n_max,motor_P_nom,T_cont,T_peak,t_cycle,t_peak,n_nom_ihtiyac,n_max_ihtiyac,T_amb,SF,T_rms_guvenlikli,P_ihtiyac_kW,uygunluk_skoru,verim_kod,sinif_kod
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,15.25,33.21,7.44,1.42,739.0,1656.0,24.7,1.25,24.95,1.54,43.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,15.25,33.21,7.44,1.42,739.0,1656.0,24.7,1.25,24.95,1.54,28.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,15.25,33.21,7.44,1.42,739.0,1656.0,24.7,1.25,24.95,1.54,35.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,15.25,33.21,7.44,1.42,739.0,1656.0,24.7,1.25,24.95,1.54,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,15.25,33.21,7.44,1.42,739.0,1656.0,24.7,1.25,24.95,1.54,35.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,15.25,33.21,7.44,1.42,739.0,1656.0,24.7,1.25,24.95,1.54,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,7.56,14.57,4.6,1.8,1102.0,2378.0,23.4,1.5,16.29,1.25,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,7.56,14.57,4.6,1.8,1102.0,2378.0,23.4,1.5,16.29,1.25,45.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,7.56,14.57,4.6,1.8,1102.0,2378.0,23.4,1.5,16.29,1.25,45.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,7.56,14.57,4.6,1.8,1102.0,2378.0,23.4,1.5,16.29,1.25,52.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,7.56,14.57,4.6,1.8,1102.0,2378.0,23.4,1.5,16.29,1.25,80.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,7.56,14.57,4.6,1.8,1102.0,2378.0,23.4,1.5,16.29,1.25,52.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,7.56,14.57,4.6,1.8,1102.0,2378.0,23.4,1.5,16.29,1.25,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,26.99,49.37,13.73,3.65,909.0,2273.0,33.5,1.5,51.59,3.27,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,26.99,49.37,13.73,3.65,909.0,2273.0,33.5,1.5,51.59,3.27,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,26.99,49.37,13.73,3.65,909.0,2273.0,33.5,1.5,51.59,3.27,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,26.99,49.37,13.73,3.65,909.0,2273.0,33.5,1.5,51.59,3.27,57.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,26.99,49.37,13.73,3.65,909.0,2273.0,33.5,1.5,51.59,3.27,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,26.99,49.37,13.73,3.65,909.0,2273.0,33.5,1.5,51.59,3.27,42.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,26.99,49.37,13.73,3.65,909.0,2273.0,33.5,1.5,51.59,3.27,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,35.46,64.27,12.12,3.6,1288.0,2064.0,25.6,1.25,57.44,6.2,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,35.46,64.27,12.12,3.6,1288.0,2064.0,25.6,1.25,57.44,6.2,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,35.46,64.27,12.12,3.6,1288.0,2064.0,25.6,1.25,57.44,6.2,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,35.46,64.27,12.12,3.6,1288.0,2064.0,25.6,1.25,57.44,6.2,77.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,35.46,64.27,12.12,3.6,1288.0,2064.0,25.6,1.25,57.44,6.2,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,35.46,64.27,12.12,3.6,1288.0,2064.0,25.6,1.25,57.44,6.2,42.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,35.46,64.27,12.12,3.6,1288.0,2064.0,25.6,1.25,57.44,6.2,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,7.22,17.46,6.04,2.01,640.0,1513.0,16.2,1.5,17.5,0.78,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,7.22,17.46,6.04,2.01,640.0,1513.0,16.2,1.5,17.5,0.78,28.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,7.22,17.46,6.04,2.01,640.0,1513.0,16.2,1.5,17.5,0.78,28.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,7.22,17.46,6.04,2.01,640.0,1513.0,16.2,1.5,17.5,0.78,35.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,7.22,17.46,6.04,2.01,640.0,1513.0,16.2,1.5,17.5,0.78,63.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,7.22,17.46,6.04,2.01,640.0,1513.0,16.2,1.5,17.5,0.78,35.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,7.22,17.46,6.04,2.01,640.0,1513.0,16.2,1.5,17.5,0.78,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,2.58,4.19,9.28,3.65,1857.0,3248.0,22.7,1.25,4.14,0.64,35.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,2.58,4.19,9.28,3.65,1857.0,3248.0,22.7,1.25,4.14,0.64,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,2.58,4.19,9.28,3.65,1857.0,3248.0,22.7,1.25,4.14,0.64,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,2.58,4.19,9.28,3.65,1857.0,3248.0,22.7,1.25,4.14,0.64,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,2.58,4.19,9.28,3.65,1857.0,3248.0,22.7,1.25,4.14,0.64,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,2.58,4.19,9.28,3.65,1857.0,3248.0,22.7,1.25,4.14,0.64,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,2.58,4.19,9.28,3.65,1857.0,3248.0,22.7,1.25,4.14,0.64,35.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,36.44,60.36,4.04,1.66,1269.0,2466.0,28.5,1.25,59.73,6.35,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,36.44,60.36,4.04,1.66,1269.0,2466.0,28.5,1.25,59.73,6.35,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,36.44,60.36,4.04,1.66,1269.0,2466.0,28.5,1.25,59.73,6.35,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,36.44,60.36,4.04,1.66,1269.0,2466.0,28.5,1.25,59.73,6.35,87.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,36.44,60.36,4.04,1.66,1269.0,2466.0,28.5,1.25,59.73,6.35,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,36.44,60.36,4.04,1.66,1269.0,2466.0,28.5,1.25,59.73,6.35,52.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,36.44,60.36,4.04,1.66,1269.0,2466.0,28.5,1.25,59.73,6.35,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,4.22,8.94,8.71,2.62,1560.0,5565.0,33.1,1.25,7.56,0.99,77.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,4.22,8.94,8.71,2.62,1560.0,5565.0,33.1,1.25,7.56,0.99,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,4.22,8.94,8.71,2.62,1560.0,5565.0,33.1,1.25,7.56,0.99,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,4.22,8.94,8.71,2.62,1560.0,5565.0,33.1,1.25,7.56,0.99,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,4.22,8.94,8.71,2.62,1560.0,5565.0,33.1,1.25,7.56,0.99,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,4.22,8.94,8.71,2.62,1560.0,5565.0,33.1,1.25,7.56,0.99,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,4.22,8.94,8.71,2.62,1560.0,5565.0,33.1,1.25,7.56,0.99,57.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,15.77,29.34,13.67,5.72,1077.0,1725.0,37.8,1.5,33.71,2.53,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,15.77,29.34,13.67,5.72,1077.0,1725.0,37.8,1.5,33.71,2.53,53.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,15.77,29.34,13.67,5.72,1077.0,1725.0,37.8,1.5,33.71,2.53,43.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,15.77,29.34,13.67,5.72,1077.0,1725.0,37.8,1.5,33.71,2.53,35.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,15.77,29.34,13.67,5.72,1077.0,1725.0,37.8,1.5,33.71,2.53,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,15.77,29.34,13.67,5.72,1077.0,1725.0,37.8,1.5,33.71,2.53,35.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,15.77,29.34,13.67,5.72,1077.0,1725.0,37.8,1.5,33.71,2.53,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,21.53,41.23,11.15,4.04,769.0,1738.0,20.1,1.5,45.29,2.43,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,21.53,41.23,11.15,4.04,769.0,1738.0,20.1,1.5,45.29,2.43,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,21.53,41.23,11.15,4.04,769.0,1738.0,20.1,1.5,45.29,2.43,53.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,21.53,41.23,11.15,4.04,769.0,1738.0,20.1,1.5,45.29,2.43,50.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,21.53,41.23,11.15,4.04,769.0,1738.0,20.1,1.5,45.29,2.43,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,21.53,41.23,11.15,4.04,769.0,1738.0,20.1,1.5,45.29,2.43,35.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,21.53,41.23,11.15,4.04,769.0,1738.0,20.1,1.5,45.29,2.43,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,3.4,8.37,7.85,1.21,2658.0,5505.0,37.9,1.5,6.81,1.26,87.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,3.4,8.37,7.85,1.21,2658.0,5505.0,37.9,1.5,6.81,1.26,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,3.4,8.37,7.85,1.21,2658.0,5505.0,37.9,1.5,6.81,1.26,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,3.4,8.37,7.85,1.21,2658.0,5505.0,37.9,1.5,6.81,1.26,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,3.4,8.37,7.85,1.21,2658.0,5505.0,37.9,1.5,6.81,1.26,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,3.4,8.37,7.85,1.21,2658.0,5505.0,37.9,1.5,6.81,1.26,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,3.4,8.37,7.85,1.21,2658.0,5505.0,37.9,1.5,6.81,1.26,42.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,8.83,13.1,12.34,4.48,1239.0,1803.0,20.1,1.25,13.23,1.37,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,8.83,13.1,12.34,4.48,1239.0,1803.0,20.1,1.25,13.23,1.37,28.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,8.83,13.1,12.34,4.48,1239.0,1803.0,20.1,1.25,13.23,1.37,28.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,8.83,13.1,12.34,4.48,1239.0,1803.0,20.1,1.25,13.23,1.37,35.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,8.83,13.1,12.34,4.48,1239.0,1803.0,20.1,1.25,13.23,1.37,43.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,8.83,13.1,12.34,4.48,1239.0,1803.0,20.1,1.25,13.23,1.37,35.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,8.83,13.1,12.34,4.48,1239.0,1803.0,20.1,1.25,13.23,1.37,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,5.75,13.54,10.38,1.46,2457.0,4466.0,35.4,1.25,9.2,1.89,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,5.75,13.54,10.38,1.46,2457.0,4466.0,35.4,1.25,9.2,1.89,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,5.75,13.54,10.38,1.46,2457.0,4466.0,35.4,1.25,9.2,1.89,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,5.75,13.54,10.38,1.46,2457.0,4466.0,35.4,1.25,9.2,1.89,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,5.75,13.54,10.38,1.46,2457.0,4466.0,35.4,1.25,9.2,1.89,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,5.75,13.54,10.38,1.46,2457.0,4466.0,35.4,1.25,9.2,1.89,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,5.75,13.54,10.38,1.46,2457.0,4466.0,35.4,1.25,9.2,1.89,50.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,3.4,6.66,12.9,4.28,1344.0,4103.0,23.6,1.5,7.1,0.67,77.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,3.4,6.66,12.9,4.28,1344.0,4103.0,23.6,1.5,7.1,0.67,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,3.4,6.66,12.9,4.28,1344.0,4103.0,23.6,1.5,7.1,0.67,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,3.4,6.66,12.9,4.28,1344.0,4103.0,23.6,1.5,7.1,0.67,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,3.4,6.66,12.9,4.28,1344.0,4103.0,23.6,1.5,7.1,0.67,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,3.4,6.66,12.9,4.28,1344.0,4103.0,23.6,1.5,7.1,0.67,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,3.4,6.66,12.9,4.28,1344.0,4103.0,23.6,1.5,7.1,0.67,35.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,16.13,23.08,9.86,5.73,1302.0,2838.0,16.4,1.25,25.58,2.79,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,16.13,23.08,9.86,5.73,1302.0,2838.0,16.4,1.25,25.58,2.79,60.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,16.13,23.08,9.86,5.73,1302.0,2838.0,16.4,1.25,25.58,2.79,45.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,16.13,23.08,9.86,5.73,1302.0,2838.0,16.4,1.25,25.58,2.79,52.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,16.13,23.08,9.86,5.73,1302.0,2838.0,16.4,1.25,25.58,2.79,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,16.13,23.08,9.86,5.73,1302.0,2838.0,16.4,1.25,25.58,2.79,52.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,16.13,23.08,9.86,5.73,1302.0,2838.0,16.4,1.25,25.58,2.79,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,6.84,14.33,13.97,3.86,1021.0,2667.0,31.9,1.5,14.28,1.02,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,6.84,14.33,13.97,3.86,1021.0,2667.0,31.9,1.5,14.28,1.02,45.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,6.84,14.33,13.97,3.86,1021.0,2667.0,31.9,1.5,14.28,1.02,45.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,6.84,14.33,13.97,3.86,1021.0,2667.0,31.9,1.5,14.28,1.02,52.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,6.84,14.33,13.97,3.86,1021.0,2667.0,31.9,1.5,14.28,1.02,60.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,6.84,14.33,13.97,3.86,1021.0,2667.0,31.9,1.5,14.28,1.02,52.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,6.84,14.33,13.97,3.86,1021.0,2667.0,31.9,1.5,14.28,1.02,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,16.63,35.75,13.36,5.34,1256.0,2442.0,30.6,1.5,39.02,3.42,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,16.63,35.75,13.36,5.34,1256.0,2442.0,30.6,1.5,39.02,3.42,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,16.63,35.75,13.36,5.34,1256.0,2442.0,30.6,1.5,39.02,3.42,80.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,16.63,35.75,13.36,5.34,1256.0,2442.0,30.6,1.5,39.02,3.42,52.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,16.63,35.75,13.36,5.34,1256.0,2442.0,30.6,1.5,39.02,3.42,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,16.63,35.75,13.36,5.34,1256.0,2442.0,30.6,1.5,39.02,3.42,52.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,16.63,35.75,13.36,5.34,1256.0,2442.0,30.6,1.5,39.02,3.42,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,4.32,10.14,5.74,3.16,1872.0,6973.0,18.0,1.25,10.06,1.58,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,4.32,10.14,5.74,3.16,1872.0,6973.0,18.0,1.25,10.06,1.58,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,4.32,10.14,5.74,3.16,1872.0,6973.0,18.0,1.25,10.06,1.58,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,4.32,10.14,5.74,3.16,1872.0,6973.0,18.0,1.25,10.06,1.58,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,4.32,10.14,5.74,3.16,1872.0,6973.0,18.0,1.25,10.06,1.58,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,4.32,10.14,5.74,3.16,1872.0,6973.0,18.0,1.25,10.06,1.58,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,4.32,10.14,5.74,3.16,1872.0,6973.0,18.0,1.25,10.06,1.58,87.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,18.18,41.79,5.77,3.01,991.0,1509.0,21.6,1.25,40.89,3.4,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,18.18,41.79,5.77,3.01,991.0,1509.0,21.6,1.25,40.89,3.4,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,18.18,41.79,5.77,3.01,991.0,1509.0,21.6,1.25,40.89,3.4,63.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,18.18,41.79,5.77,3.01,991.0,1509.0,21.6,1.25,40.89,3.4,35.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,18.18,41.79,5.77,3.01,991.0,1509.0,21.6,1.25,40.89,3.4,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,18.18,41.79,5.77,3.01,991.0,1509.0,21.6,1.25,40.89,3.4,35.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,18.18,41.79,5.77,3.01,991.0,1509.0,21.6,1.25,40.89,3.4,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,56.92,117.3,10.95,2.3,1018.0,2553.0,17.5,1.25,92.27,7.87,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,56.92,117.3,10.95,2.3,1018.0,2553.0,17.5,1.25,92.27,7.87,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,56.92,117.3,10.95,2.3,1018.0,2553.0,17.5,1.25,92.27,7.87,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,56.92,117.3,10.95,2.3,1018.0,2553.0,17.5,1.25,92.27,7.87,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,56.92,117.3,10.95,2.3,1018.0,2553.0,17.5,1.25,92.27,7.87,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,56.92,117.3,10.95,2.3,1018.0,2553.0,17.5,1.25,92.27,7.87,77.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,56.92,117.3,10.95,2.3,1018.0,2553.0,17.5,1.25,92.27,7.87,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,46.06,94.85,14.59,2.71,1332.0,1638.0,36.6,1.25,72.87,8.13,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,46.06,94.85,14.59,2.71,1332.0,1638.0,36.6,1.25,72.87,8.13,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,46.06,94.85,14.59,2.71,1332.0,1638.0,36.6,1.25,72.87,8.13,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,46.06,94.85,14.59,2.71,1332.0,1638.0,36.6,1.25,72.87,8.13,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,46.06,94.85,14.59,2.71,1332.0,1638.0,36.6,1.25,72.87,8.13,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,46.06,94.85,14.59,2.71,1332.0,1638.0,36.6,1.25,72.87,8.13,50.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,46.06,94.85,14.59,2.71,1332.0,1638.0,36.6,1.25,72.87,8.13,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,26.48,56.95,5.83,2.93,964.0,1578.0,16.7,1.5,66.69,4.49,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,26.48,56.95,5.83,2.93,964.0,1578.0,16.7,1.5,66.69,4.49,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,26.48,56.95,5.83,2.93,964.0,1578.0,16.7,1.5,66.69,4.49,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,26.48,56.95,5.83,2.93,964.0,1578.0,16.7,1.5,66.69,4.49,60.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,26.48,56.95,5.83,2.93,964.0,1578.0,16.7,1.5,66.69,4.49,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,26.48,56.95,5.83,2.93,964.0,1578.0,16.7,1.5,66.69,4.49,50.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,26.48,56.95,5.83,2.93,964.0,1578.0,16.7,1.5,66.69,4.49,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,15.86,32.94,11.44,3.23,1061.0,2018.0,16.5,1.5,33.09,2.45,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,15.86,32.94,11.44,3.23,1061.0,2018.0,16.5,1.5,33.09,2.45,60.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,15.86,32.94,11.44,3.23,1061.0,2018.0,16.5,1.5,33.09,2.45,50.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,15.86,32.94,11.44,3.23,1061.0,2018.0,16.5,1.5,33.09,2.45,42.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,15.86,32.94,11.44,3.23,1061.0,2018.0,16.5,1.5,33.09,2.45,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,15.86,32.94,11.44,3.23,1061.0,2018.0,16.5,1.5,33.09,2.45,42.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,15.86,32.94,11.44,3.23,1061.0,2018.0,16.5,1.5,33.09,2.45,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,3.36,4.37,13.01,2.26,1462.0,4265.0,36.7,1.5,5.34,0.54,57.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,3.36,4.37,13.01,2.26,1462.0,4265.0,36.7,1.5,5.34,0.54,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,3.36,4.37,13.01,2.26,1462.0,4265.0,36.7,1.5,5.34,0.54,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,3.36,4.37,13.01,2.26,1462.0,4265.0,36.7,1.5,5.34,0.54,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,3.36,4.37,13.01,2.26,1462.0,4265.0,36.7,1.5,5.34,0.54,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,3.36,4.37,13.01,2.26,1462.0,4265.0,36.7,1.5,5.34,0.54,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,3.36,4.37,13.01,2.26,1462.0,4265.0,36.7,1.5,5.34,0.54,35.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,14.71,40.27,9.8,5.03,1500.0,1897.0,17.9,1.5,45.93,4.81,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,14.71,40.27,9.8,5.03,1500.0,1897.0,17.9,1.5,45.93,4.81,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,14.71,40.27,9.8,5.03,1500.0,1897.0,17.9,1.5,45.93,4.81,60.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,14.71,40.27,9.8,5.03,1500.0,1897.0,17.9,1.5,45.93,4.81,57.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,14.71,40.27,9.8,5.03,1500.0,1897.0,17.9,1.5,45.93,4.81,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,14.71,40.27,9.8,5.03,1500.0,1897.0,17.9,1.5,45.93,4.81,42.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,14.71,40.27,9.8,5.03,1500.0,1897.0,17.9,1.5,45.93,4.81,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,26.86,38.57,13.55,5.82,750.0,1139.0,48.0,1.5,48.61,2.55,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,26.86,38.57,13.55,5.82,750.0,1139.0,48.0,1.5,48.61,2.55,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,26.86,38.57,13.55,5.82,750.0,1139.0,48.0,1.5,48.61,2.55,0.0,3,0
